,movie_id,primary_title,original_title,start_year,runtime_minutes,genres,averagerating,numvotes,title,studio,domestic_gross_x,foreign_gross,year,id,release_date,movie,production_budget,domestic_gross_y,worldwide_gross
83836,tt4843358,Remember Me,Remember Me,2016,85.0,Comedy,5.2,72.0,Remember Me,Sum.,19100000.0,37000000,2010.0,51.0,"Mar 12, 2010",Remember Me,"$16,000,000","$19,068,240","$56,506,120"
83885,tt4846340,Hidden Figures,Hidden Figures,2016,127.0,"Biography,Drama,History",7.8,171131.0,Hidden Figures,Fox,169600000.0,66300000,2016.0,64.0,"Dec 25, 2016",Hidden Figures,"$25,000,000","$169,607,287","$231,771,716"
83930,tt4849438,Baahubali 2: The Conclusion,Baahubali 2: The Conclusion,2017,167.0,"Action,Drama",8.3,65656.0,Baahubali 2: The Conclusion,GrtIndia,20200000.0,234000000,2017.0,55.0,"Apr 28, 2017",Baahubali 2: The Conclusion,"$30,000,000","$18,985,794","$263,502,914"
84090,tt4859526,Friend Request,Friend Request,2015,106.0,Horror,4.9,14.0,Friend Request,ENTMP,3800000.0,,2017.0,48.0,"Sep 22, 2017",Friend Request,"$9,900,000","$3,759,078","$11,310,835"
84248,tt4871980,The Perfect Match,The Perfect Match,2016,96.0,"Comedy,Romance",4.9,3052.0,The Perfect Match,LGF,9700000.0,745000,2016.0,22.0,"Mar 11, 2016",The Perfect Match,"$5,000,000","$9,669,521","$10,182,050"
84339,tt4877122,The Emoji Movie,The Emoji Movie,2017,86.0,"Adventure,Animation,Comedy",3.2,47294.0,The Emoji Movie,Sony,86100000.0,131699999,2017.0,7.0,"Jul 28, 2017",The Emoji Movie,"$50,000,000","$86,089,513","$216,562,312"
84412,tt4881806,Jurassic World: Fallen Kingdom,Jurassic World: Fallen Kingdom,2018,128.0,"Action,Adventure,Sci-Fi",6.2,219125.0,Jurassic World: Fallen Kingdom,Uni.,417700000.0,891800000,2018.0,13.0,"Jun 22, 2018",Jurassic World: Fallen Kingdom,"$170,000,000","$417,719,760","$1,305,772,799"
84672,tt4898888,Anna,Per amor vostro,2015,110.0,Drama,6.3,285.0,Anna,VE,4300.0,,2014.0,64.0,"Jun 6, 2014",Anna,"$4,357,373",$0,"$1,200,000"
84815,tt4907156,Widows,Widows,2015,79.0,Comedy,,,Widows,Fox,42400000.0,33600000,2018.0,50.0,"Nov 16, 2018",Widows,"$40,000,000","$42,402,632","$73,866,088"
85103,tt4925292,Lady Bird,Lady Bird,2017,94.0,"Comedy,Drama",7.4,177677.0,Lady Bird,A24,49000000.0,30000000,2017.0,53.0,"Nov 3, 2017",Lady Bird,"$10,000,000","$48,958,273","$78,610,769"
85246,tt4935746,The Darkness,Las tinieblas,2016,92.0,Thriller,5.7,196.0,The Darkness,BH Tilt,10800000.0,,2016.0,98.0,"May 13, 2016",The Darkness,"$4,000,000","$10,753,574","$10,898,293"
85848,tt4971344,The Sisters Brothers,Les frères Sisters,2018,122.0,"Adventure,Comedy,Crime",7.0,32135.0,The Sisters Brothers,Annapurna,3100000.0,10000000,2018.0,82.0,"Sep 21, 2018",The Sisters Brothers,"$38,000,000","$3,143,056","$13,143,056"
85875,tt4972582,Split,Split,2016,117.0,"Horror,Thriller",7.3,358543.0,Split,Uni.,138300000.0,140200000,2017.0,50.0,"Jan 20, 2017",Split,"$5,000,000","$138,141,585","$278,964,806"
85996,tt4981636,Middle School: The Worst Years of My Life,Middle School: The Worst Years of My Life,2016,92.0,"Comedy,Family",6.1,6413.0,Middle School: The Worst Years of My Life,LGF,20000000.0,3300000,2016.0,39.0,"Oct 7, 2016",Middle School: The Worst Years of My Life,"$8,500,000","$20,007,149","$23,311,293"
86014,tt4982356,The Forest,The Forest,2016,109.0,"Drama,Fantasy,Horror",6.5,222.0,The Forest,Focus,26600000.0,11000000,2016.0,92.0,"Jan 8, 2016",The Forest,"$10,000,000","$26,594,261","$40,749,230"
86145,tt4991978,Housefull,Housefull,2013,,Family,3.9,8.0,Housefull,Eros,1200000.0,1200000,2010.0,34.0,"Apr 30, 2010",Housefull,"$10,100,000","$1,183,658","$18,726,300"
86198,tt4995858,Mandy,Mandy,2016,113.0,"Drama,Thriller",4.1,39.0,Mandy,RLJ,1200000.0,,2018.0,71.0,"Sep 14, 2018",Mandy,"$6,000,000","$1,214,525","$1,427,656"
86243,tt4998626,Unfinished Business,Unfinished Business,2016,,Horror,7.2,8.0,Unfinished Business,Fox,10200000.0,4200000,2015.0,32.0,"Mar 6, 2015",Unfinished Business,"$35,000,000","$10,219,501","$13,214,051"
86249,tt4999290,Remember Me,Remember Me,2019,,"Comedy,Drama,Romance",,,Remember Me,Sum.,19100000.0,37000000,2010.0,51.0,"Mar 12, 2010",Remember Me,"$16,000,000","$19,068,240","$56,506,120"
86291,tt5001718,"Everything, Everything","Everything, Everything",2017,96.0,"Drama,Romance",6.4,26811.0,"Everything, Everything",WB,34100000.0,27500000,2017.0,70.0,"May 19, 2017","Everything, Everything","$10,000,000","$34,121,140","$61,603,136"
86461,tt5013056,Dunkirk,Dunkirk,2017,106.0,"Action,Drama,History",7.9,466580.0,Dunkirk,WB,188000000.0,337200000,2017.0,69.0,"Jul 21, 2017",Dunkirk,"$150,000,000","$190,068,280","$499,837,368"
86655,tt5027774,"Three Billboards Outside Ebbing, Missouri","Three Billboards Outside Ebbing, Missouri",2017,115.0,"Crime,Drama",8.2,344047.0,"Three Billboards Outside Ebbing, Missouri",FoxS,54500000.0,104700000,2017.0,59.0,"Nov 10, 2017","Three Billboards Outside Ebbing, Missouri","$12,000,000","$54,513,740","$160,191,915"
86660,tt5028340,Mary Poppins Returns,Mary Poppins Returns,2018,130.0,"Comedy,Family,Fantasy",6.9,52103.0,Mary Poppins Returns,BV,172000000.0,177600000,2018.0,45.0,"Dec 19, 2018",Mary Poppins Returns,"$130,000,000","$171,958,438","$341,528,518"
87037,tt5052448,Get Out,Get Out,2017,104.0,"Horror,Mystery,Thriller",7.7,400474.0,Get Out,Uni.,176000000.0,79400000,2017.0,49.0,"Feb 24, 2017",Get Out,"$5,000,000","$176,040,665","$255,367,951"
87038,tt5052474,Sicario: Day of the Soldado,Sicario: Day of the Soldado,2018,122.0,"Action,Crime,Drama",7.1,95650.0,Sicario: Day of the Soldado,Sony,50100000.0,25800000,2018.0,59.0,"Jun 29, 2018",Sicario: Day of the Soldado,"$35,000,000","$50,065,850","$75,885,196"
87374,tt5073094,Safe Haven,Safe Haven,2016,120.0,Horror,,,Safe Haven,Rela.,71300000.0,26200000,2013.0,41.0,"Feb 14, 2013",Safe Haven,"$28,000,000","$71,399,120","$94,050,951"
87400,tt5074352,Dangal,Dangal,2016,161.0,"Action,Biography,Drama",8.5,123638.0,Dangal,UTV,12400000.0,290500000,2016.0,56.0,"Dec 21, 2016",Dangal,"$9,500,000","$12,391,761","$294,654,618"
87585,tt5083738,The Favourite,The Favourite,2018,119.0,"Biography,Drama,History",7.6,116011.0,The Favourite,FoxS,34400000.0,61600000,2018.0,39.0,"Nov 23, 2018",The Favourite,"$15,000,000","$34,366,783","$94,113,929"
87775,tt5095030,Ant-Man and the Wasp,Ant-Man and the Wasp,2018,118.0,"Action,Adventure,Comedy",7.1,244024.0,Ant-Man and the Wasp,BV,216600000.0,406000000,2018.0,41.0,"Jul 6, 2018",Ant-Man and the Wasp,"$130,000,000","$216,648,740","$623,144,660"
87944,tt5105628,Upside Down,Upside Down,2015,70.0,"Biography,Documentary,Family",,,Upside Down,MNE,105000.0,8000000,2013.0,4.0,"Mar 15, 2013",Upside Down,"$50,000,000","$102,118","$26,387,039"
88001,tt5108902,The Three Stooges,The Three Stooges,2015,,Documentary,,,The Three Stooges,Fox,44300000.0,10500000,2012.0,4.0,"Apr 13, 2012",The Three Stooges,"$30,000,000","$44,338,224","$54,052,249"
88189,tt5117670,Peter Rabbit,Peter Rabbit,2018,95.0,"Adventure,Animation,Comedy",6.6,27908.0,Peter Rabbit,Sony,115300000.0,236000000,2018.0,97.0,"Feb 9, 2018",Peter Rabbit,"$50,000,000","$115,234,093","$347,136,477"
88396,tt5127484,Going the Distance,Going the Distance,2015,65.0,Comedy,,,Going the Distance,WB (NL),17800000.0,24200000,2010.0,11.0,"Sep 3, 2010",Going the Distance,"$32,000,000","$17,804,299","$43,603,990"
88531,tt5130954,The Eagle,The Eagle,2015,11.0,Documentary,,,The Eagle,Focus,19500000.0,7600000,2011.0,50.0,"Feb 11, 2011",The Eagle,"$25,000,000","$19,490,041","$38,993,548"
88600,tt5132504,Paul,Paul,2016,71.0,Drama,4.8,6.0,Paul,Uni.,37400000.0,60600000,2011.0,58.0,"Mar 18, 2011",Paul,"$40,000,000","$37,412,945","$101,162,106"
88857,tt5140878,Annabelle: Creation,Annabelle: Creation,2017,109.0,"Horror,Mystery,Thriller",6.5,90402.0,Annabelle: Creation,WB (NL),102100000.0,204400000,2017.0,2.0,"Aug 11, 2017",Annabelle: Creation,"$15,000,000","$102,092,201","$305,384,865"
89339,tt5164432,"Love, Simon","Love, Simon",2018,110.0,"Comedy,Drama,Romance",7.6,81575.0,"Love, Simon",Fox,40800000.0,25500000,2018.0,57.0,"Mar 16, 2018","Love, Simon","$10,000,000","$40,826,341","$65,520,633"
89559,tt5177706,The Drop,The Drop,2016,,Documentary,,,The Drop,FoxS,10700000.0,7900000,2014.0,16.0,"Sep 12, 2014",The Drop,"$12,600,000","$10,724,389","$19,054,534"
90133,tt5213284,Unknown,Unknown,2015,,,,,Unknown,WB,63700000.0,67099999,2011.0,21.0,"Feb 18, 2011",Unknown,"$40,000,000","$63,686,397","$136,123,083"
90240,tt5220122,Hotel Transylvania 3: Summer Vacation,Hotel Transylvania 3: Summer Vacation,2018,97.0,"Adventure,Animation,Comedy",6.3,42299.0,Hotel Transylvania 3: Summer Vacation,Sony,167500000.0,361100000,2018.0,77.0,"Jul 13, 2018",Hotel Transylvania 3: Summer Vacation,"$65,000,000","$167,500,092","$527,079,962"
90599,tt5241920,The Gunman,The Gunman,2016,,Western,,,The Gunman,ORF,10700000.0,13500000,2015.0,15.0,"Mar 20, 2015",The Gunman,"$40,000,000","$10,664,749","$18,594,227"
90697,tt5246726,Wanderlust,Wanderlust,2015,3.0,"Adventure,Documentary",,,Wanderlust,Uni.,17500000.0,4200000,2012.0,88.0,"Feb 24, 2012",Wanderlust,"$32,500,000","$17,288,155","$24,159,934"
90708,tt5247022,Paterson,Paterson,2016,118.0,"Comedy,Drama,Romance",7.4,55285.0,Paterson,BST,2200000.0,,2016.0,54.0,"Dec 28, 2016",Paterson,"$5,000,000","$2,141,423","$10,727,536"
90798,tt5253186,Monsters,Yi zhong,2015,87.0,Horror,4.0,6.0,Monsters,Magn.,237000.0,4000000,2010.0,50.0,"Oct 29, 2010",Monsters,"$500,000","$237,301","$5,639,730"
91150,tt5271436,Snatched,Snatched,2015,47.0,"Drama,Horror,Mystery",,,Snatched,Fox,45900000.0,15000000,2017.0,51.0,"May 12, 2017",Snatched,"$42,000,000","$45,852,178","$57,852,177"
91800,tt5308322,Happy Death Day,Happy Death Day,2017,96.0,"Horror,Mystery,Thriller",6.5,87132.0,Happy Death Day,Uni.,55700000.0,69800000,2017.0,58.0,"Oct 13, 2017",Happy Death Day,"$5,000,000","$55,683,845","$125,010,260"
91879,tt5313474,Lucy,Lucy,2016,9.0,"Animation,Documentary",,,Lucy,Uni.,126700000.0,336700000,2014.0,83.0,"Jul 25, 2014",Lucy,"$40,000,000","$126,573,960","$457,507,776"
91952,tt5317732,The Little Prince,The Little Prince,2015,,Documentary,7.8,6.0,The Little Prince,EOne,1300000.0,96200000,2016.0,19.0,"Feb 12, 2016",The Little Prince,"$77,500,000","$1,311,213","$102,028,919"
92008,tt5322012,Wish Upon,Wish Upon,2017,90.0,"Drama,Fantasy,Horror",5.0,14962.0,Wish Upon,BG,14300000.0,,2017.0,97.0,"Jul 14, 2017",Wish Upon,"$12,000,000","$14,301,505","$23,477,345"
92042,tt5324464,Nerve,Nerve,2015,62.0,"Documentary,History",6.2,6.0,Nerve,LGF,38600000.0,46700000,2016.0,43.0,"Jul 27, 2016",Nerve,"$20,000,000","$38,583,626","$70,652,284"
92107,tt5328340,Lights Out,Lights Out,2016,90.0,Documentary,,,Lights Out,WB (NL),67300000.0,81600000,2016.0,55.0,"Jul 22, 2016",Lights Out,"$5,000,000","$67,268,835","$148,806,510"
92352,tt5340300,Lean on Pete,Lean on Pete,2017,121.0,"Adventure,Drama",7.2,8607.0,Lean on Pete,A24,1200000.0,,2018.0,13.0,"Apr 6, 2018",Lean on Pete,"$8,000,000","$1,163,056","$2,455,027"
92749,tt5360952,The Hurricane Heist,The Hurricane Heist,2018,103.0,"Action,Adventure,Crime",5.1,15326.0,The Hurricane Heist,ENTMP,6100000.0,,2018.0,22.0,"Mar 9, 2018",The Hurricane Heist,"$40,000,000","$6,115,824","$30,963,684"
93059,tt5396774,Addicted,Addicted,2013,55.0,Comedy,,,Addicted,LGF,17400000.0,,2014.0,96.0,"Oct 10, 2014",Addicted,"$5,000,000","$17,390,770","$17,499,242"
93137,tt5424576,Shanghai,Shanghai,2016,120.0,Drama,,,Shanghai,Wein.,46400.0,9200000,2015.0,5.0,"Oct 2, 2015",Shanghai,"$50,000,000","$46,425","$15,505,922"
93341,tt5437970,Mama,Mama,2016,90.0,Drama,6.7,25.0,Mama,Uni.,71600000.0,74800000,2013.0,9.0,"Jan 18, 2013",Mama,"$15,000,000","$71,628,180","$148,095,566"
93359,tt5439796,Logan Lucky,Logan Lucky,2017,118.0,"Comedy,Crime,Drama",7.0,105966.0,Logan Lucky,BST,27800000.0,20700000,2017.0,21.0,"Aug 18, 2017",Logan Lucky,"$29,000,000","$27,778,642","$44,264,271"
93729,tt5462602,The Big Sick,The Big Sick,2017,120.0,"Comedy,Drama,Romance",7.6,104008.0,The Big Sick,LGF,42900000.0,13500000,2017.0,64.0,"Jun 23, 2017",The Big Sick,"$5,000,000","$42,872,467","$53,972,860"
93749,tt5463162,Deadpool 2,Deadpool 2,2018,119.0,"Action,Adventure,Comedy",7.8,391735.0,Deadpool 2,Fox,318500000.0,460500000,2018.0,15.0,"May 18, 2018",Deadpool 2,"$110,000,000","$324,591,735","$786,680,557"
94075,tt5479616,Loving,Amar,2017,105.0,"Drama,Romance",5.3,2530.0,Loving,Focus,7800000.0,5200000,2016.0,92.0,"Nov 4, 2016",Loving,"$9,000,000","$7,710,234","$12,898,064"
94300,tt5495666,Split,Split,2016,80.0,Drama,7.0,21.0,Split,Uni.,138300000.0,140200000,2017.0,50.0,"Jan 20, 2017",Split,"$5,000,000","$138,141,585","$278,964,806"
94712,tt5523010,The Nutcracker and the Four Realms,The Nutcracker and the Four Realms,2018,99.0,"Adventure,Family,Fantasy",5.5,18734.0,The Nutcracker and the Four Realms,BV,54900000.0,119100000,2018.0,35.0,"Nov 2, 2018",The Nutcracker and the Four Realms,"$132,900,000","$54,858,851","$170,293,899"
95616,tt5580036,"I, Tonya","I, Tonya",2017,120.0,"Biography,Comedy,Drama",7.5,141668.0,"I, Tonya",Neon,30000000.0,23900000,2017.0,83.0,"Dec 8, 2017","I, Tonya","$11,000,000","$30,014,534","$53,797,409"
95624,tt5580266,The Hate U Give,The Hate U Give,2018,133.0,"Crime,Drama",7.3,17583.0,The Hate U Give,Fox,29700000.0,5200000,2018.0,78.0,"Oct 5, 2018",The Hate U Give,"$23,000,000","$29,719,483","$35,067,665"
95626,tt5580390,The Shape of Water,The Shape of Water,2017,123.0,"Adventure,Drama,Fantasy",7.3,308112.0,The Shape of Water,FoxS,63900000.0,131400000,2017.0,19.0,"Dec 1, 2017",The Shape of Water,"$19,500,000","$63,859,435","$195,790,794"
96352,tt5619332,Life of the Party,Life of the Party,2018,105.0,Comedy,5.5,25756.0,Life of the Party,WB (NL),53100000.0,12800000,2018.0,88.0,"May 11, 2018",Life of the Party,"$30,000,000","$53,059,911","$65,759,911"
96820,tt5649144,The Florida Project,The Florida Project,2017,111.0,Drama,7.6,72193.0,The Florida Project,A24,5900000.0,,2017.0,11.0,"Oct 6, 2017",The Florida Project,"$2,000,000","$5,904,366","$11,295,324"
97095,tt5664636,Goosebumps 2: Haunted Halloween,Goosebumps 2: Haunted Halloween,2018,90.0,"Adventure,Comedy,Family",5.6,11459.0,Goosebumps 2: Haunted Halloween,Sony,46700000.0,46600000,2018.0,63.0,"Oct 12, 2018",Goosebumps 2: Haunted Halloween,"$35,000,000","$46,697,321","$93,291,478"
97225,tt5671384,Youth,Youth,2016,124.0,Drama,7.3,11.0,Youth,FoxS,2700000.0,,2015.0,99.0,"Dec 4, 2015",Youth,"$13,000,000","$2,703,296","$24,001,573"
97485,tt5690360,Slender Man,Slender Man,2018,93.0,"Horror,Mystery,Thriller",3.2,19650.0,Slender Man,SGem,30600000.0,21200000,2018.0,80.0,"Aug 10, 2018",Slender Man,"$10,000,000","$30,564,825","$51,723,644"
97939,tt5719700,Home Again,Home Again,2017,97.0,"Comedy,Drama,Romance",5.8,22614.0,Home Again,ORF,27000000.0,,2017.0,57.0,"Sep 8, 2017",Home Again,"$15,000,000","$27,020,284","$37,336,874"
97956,tt5721088,Just Getting Started,Just Getting Started,2017,91.0,"Action,Comedy",4.4,4829.0,Just Getting Started,BG,6100000.0,1600000,2017.0,44.0,"Dec 8, 2017",Just Getting Started,"$22,000,000","$6,069,605","$6,756,412"
98042,tt5726086,Insidious: The Last Key,Insidious: The Last Key,2018,103.0,"Horror,Mystery,Thriller",5.7,42154.0,Insidious: The Last Key,Uni.,67700000.0,100100000,2018.0,45.0,"Jan 5, 2018",Insidious: The Last Key,"$10,000,000","$67,745,330","$167,885,588"
98148,tt5734576,The Possession of Hannah Grace,The Possession of Hannah Grace,2018,86.0,"Horror,Mystery,Thriller",5.2,11629.0,The Possession of Hannah Grace,SGem,14800000.0,28200000,2018.0,37.0,"Nov 30, 2018",The Possession of Hannah Grace,"$6,000,000","$14,836,174","$42,785,387"
98149,tt5734820,Rio,Rio,2017,87.0,Drama,2.6,7.0,Rio,Fox,143600000.0,341000000,2011.0,46.0,"Apr 15, 2011",Rio,"$90,000,000","$143,619,809","$487,519,809"
98201,tt5738152,Stronger,Stronger,2017,125.0,Drama,6.8,22.0,Stronger,RAtt.,4200000.0,4200000,2017.0,90.0,"Sep 22, 2017",Stronger,"$30,000,000","$4,211,129","$8,786,752"
98503,tt5758778,Skyscraper,Skyscraper,2018,102.0,"Action,Adventure,Thriller",5.8,81193.0,Skyscraper,Uni.,68400000.0,236400000,2018.0,78.0,"Jul 13, 2018",Skyscraper,"$125,000,000","$68,420,120","$304,115,534"
99192,tt5797456,Melancholia,Melancholy,2017,75.0,"Drama,Mystery,Romance",3.3,26.0,Melancholia,Magn.,3000000.0,12900000,2011.0,62.0,"Nov 11, 2011",Melancholia,"$9,400,000","$3,030,848","$21,817,298"
99848,tt5834262,Hotel Artemis,Hotel Artemis,2018,94.0,"Action,Drama,Sci-Fi",6.1,30586.0,Hotel Artemis,Global Road,6700000.0,6000000,2018.0,15.0,"Jun 8, 2018",Hotel Artemis,"$15,000,000","$6,708,137","$12,758,799"
99932,tt5838908,The Descendants,The Descendants,2015,80.0,Drama,7.5,12.0,The Descendants,FoxS,82600000.0,94700000,2011.0,5.0,"Nov 16, 2011",The Descendants,"$20,000,000","$82,624,961","$175,507,800"
100427,tt5870006,Sisters,Sisters,2016,102.0,Drama,,,Sisters,Uni.,87000000.0,18000000,2015.0,57.0,"Dec 18, 2015",Sisters,"$30,000,000","$87,044,645","$106,030,660"
100545,tt5877156,Unknown,Unknown,2017,,,,,Unknown,WB,63700000.0,67099999,2011.0,21.0,"Feb 18, 2011",Unknown,"$40,000,000","$63,686,397","$136,123,083"
100708,tt5886728,Another Year,You yi nian,2016,181.0,Documentary,7.2,40.0,Another Year,SPC,3200000.0,16500000,2010.0,8.0,"Dec 29, 2010",Another Year,"$8,000,000","$3,205,706","$20,005,613"
100919,tt5897002,Denial,Denial,2016,93.0,Documentary,7.4,25.0,Denial,BST,4099999.0,,2016.0,66.0,"Sep 30, 2016",Denial,"$10,000,000","$4,073,448","$9,263,940"
100927,tt5897302,Slender Man,Slender Man,2013,52.0,"Adventure,Comedy,Horror",5.9,32.0,Slender Man,SGem,30600000.0,21200000,2018.0,80.0,"Aug 10, 2018",Slender Man,"$10,000,000","$30,564,825","$51,723,644"
100984,tt5902440,Project X,Project X,2017,,Mystery,,,Project X,WB,54700000.0,48000000,2012.0,58.0,"Mar 2, 2012",Project X,"$12,000,000","$54,731,865","$103,028,188"
101066,tt5908018,Tag,Tag,2016,76.0,Animation,,,Tag,WB (NL),54700000.0,23400000,2018.0,50.0,"Jun 15, 2018",Tag,"$28,000,000","$54,730,625","$77,026,186"
101132,tt5911540,Dangal,Dangal,2013,,Action,4.1,20.0,Dangal,UTV,12400000.0,290500000,2016.0,56.0,"Dec 21, 2016",Dangal,"$9,500,000","$12,391,761","$294,654,618"
101581,tt5936840,Bernie,Bernie,2016,155.0,Family,,,Bernie,MNE,9200000.0,,2012.0,48.0,"Apr 27, 2012",Bernie,"$6,000,000","$9,204,489","$10,106,975"
101689,tt5943940,Abduction,Abduction,2017,90.0,"Action,Comedy,Drama",3.0,60.0,Abduction,LGF,28100000.0,54000000,2011.0,96.0,"Sep 23, 2011",Abduction,"$35,000,000","$28,087,155","$86,648,359"
101694,tt5944422,Truth or Dare,Verdad o Reto,2016,90.0,"Drama,Romance",6.8,12.0,Truth or Dare,Uni.,41400000.0,53900000,2018.0,91.0,"Apr 13, 2018",Truth or Dare,"$3,500,000","$41,411,015","$95,127,344"
102529,tt6000478,"Roman J. Israel, Esq.","Roman J. Israel, Esq.",2017,122.0,"Crime,Drama,Thriller",6.4,23632.0,"Roman J. Israel, Esq.",Sony,12000000.0,1100000,2017.0,40.0,"Nov 17, 2017","Roman J. Israel, Esq.","$22,000,000","$11,962,712","$12,967,012"
102568,tt6003368,Diary of a Wimpy Kid: The Long Haul,Diary of a Wimpy Kid: The Long Haul,2017,91.0,"Comedy,Family",4.4,5635.0,Diary of a Wimpy Kid: The Long Haul,Fox,20700000.0,19400000,2017.0,27.0,"May 19, 2017",Diary of a Wimpy Kid: The Long Haul,"$22,000,000","$20,738,724","$35,609,577"
102632,tt6006924,The Night Before,The Night Before,2017,81.0,Horror,4.7,150.0,The Night Before,Sony,43000000.0,9300000,2015.0,6.0,"Nov 20, 2015",The Night Before,"$25,000,000","$43,035,725","$52,427,346"
102799,tt6017942,Kin,Kin,2018,102.0,"Action,Drama,Sci-Fi",5.7,9048.0,Kin,LGF,5700000.0,4300000,2018.0,88.0,"Aug 31, 2018",Kin,"$30,000,000","$5,718,096","$10,096,821"
103462,tt6060874,The Wall,The Wall,2016,73.0,Drama,6.7,12.0,The Wall,RAtt.,1800000.0,2700000,2017.0,29.0,"May 12, 2017",The Wall,"$3,000,000","$1,803,064","$4,495,262"
103848,tt6084030,Limitless,Limitless,2017,57.0,Documentary,3.9,8.0,Limitless,Rela.,79200000.0,82600000,2011.0,91.0,"Mar 18, 2011",Limitless,"$27,000,000","$79,249,455","$155,564,919"
104136,tt6096414,Knock Knock,Knock Knock,2017,55.0,Horror,6.0,10.0,Knock Knock,LGP,36300.0,,2015.0,62.0,"Oct 9, 2015",Knock Knock,"$2,000,000","$36,336","$6,328,516"
104621,tt6118134,Anna,Anna,2016,142.0,Biography,5.0,37.0,Anna,VE,4300.0,,2014.0,64.0,"Jun 6, 2014",Anna,"$4,357,373",$0,"$1,200,000"
104873,tt6133466,The First Purge,The First Purge,2018,98.0,"Action,Horror,Sci-Fi",5.1,41741.0,The First Purge,Uni.,69500000.0,67500000,2018.0,49.0,"Jul 4, 2018",The First Purge,"$13,000,000","$69,488,745","$136,617,305"
104929,tt6135412,Going the Distance,Kazoku e,2016,117.0,,3.9,13.0,Going the Distance,WB (NL),17800000.0,24200000,2010.0,11.0,"Sep 3, 2010",Going the Distance,"$32,000,000","$17,804,299","$43,603,990"
105064,tt6142034,Lucy,Lucy,2016,40.0,Documentary,7.0,6.0,Lucy,Uni.,126700000.0,336700000,2014.0,83.0,"Jul 25, 2014",Lucy,"$40,000,000","$126,573,960","$457,507,776"
105161,tt6147768,Split,Split,2016,123.0,"Action,Drama,Sport",5.4,189.0,Split,Uni.,138300000.0,140200000,2017.0,50.0,"Jan 20, 2017",Split,"$5,000,000","$138,141,585","$278,964,806"
105513,tt6168298,One Day,One Day,2016,135.0,"Drama,Romance",7.8,1454.0,One Day,Focus,13800000.0,45500000,2011.0,84.0,"Aug 19, 2011",One Day,"$15,000,000","$13,843,771","$59,168,692"
105524,tt6168914,The Runaways,The Runaways,2019,108.0,Adventure,9.2,47.0,The Runaways,App.,3600000.0,1100000,2010.0,57.0,"Mar 19, 2010",The Runaways,"$9,500,000","$3,573,673","$5,278,632"
105672,tt6180144,Joy,Joy,2016,80.0,Drama,7.1,34.0,Joy,Fox,56500000.0,44700000,2015.0,88.0,"Dec 25, 2015",Joy,"$60,000,000","$56,451,232","$101,134,059"
105716,tt6182908,Smallfoot,Smallfoot,2018,96.0,"Adventure,Animation,Comedy",6.7,23295.0,Smallfoot,WB,83200000.0,130900000,2018.0,69.0,"Sep 28, 2018",Smallfoot,"$80,000,000","$83,240,103","$213,691,277"
106200,tt6214734,One Day,One Day,2017,118.0,"Drama,Fantasy",6.6,269.0,One Day,Focus,13800000.0,45500000,2011.0,84.0,"Aug 19, 2011",One Day,"$15,000,000","$13,843,771","$59,168,692"
106696,tt6246092,The Judge,The Judge,2017,76.0,Documentary,7.3,84.0,The Judge,WB,47100000.0,37300000,2014.0,41.0,"Oct 10, 2014",The Judge,"$50,000,000","$47,119,388","$76,119,388"
106880,tt6259458,The Town,The Town,2012,101.0,Horror,,,The Town,WB,92200000.0,61800000,2010.0,92.0,"Sep 17, 2010",The Town,"$37,000,000","$92,186,262","$152,566,881"
106995,tt6265828,A Ghost Story,A Ghost Story,2017,92.0,"Drama,Fantasy,Romance",6.8,46280.0,A Ghost Story,A24,1600000.0,,2017.0,86.0,"Jul 7, 2017",A Ghost Story,"$100,000","$1,594,798","$2,769,782"
107011,tt6266538,Vice,Vice,2018,132.0,"Biography,Comedy,Drama",7.2,72855.0,Vice,Annapurna,47800000.0,28200000,2018.0,100.0,"Dec 25, 2018",Vice,"$60,000,000","$47,836,282","$70,883,171"
107077,tt6270540,Black or White,Black or White,2016,135.0,"Action,Drama,Thriller",,,Black or White,Rela.,21600000.0,,2015.0,80.0,"Jan 30, 2015",Black or White,"$9,000,000","$21,571,189","$21,971,021"
107371,tt6288250,Patti Cake$,Patti Cake$,2017,109.0,"Drama,Music",6.7,8581.0,Patti Cake$,FoxS,800000.0,682000,2017.0,56.0,"Aug 18, 2017",Patti Cake$,"$1,000,000","$800,148","$1,471,090"
107477,tt6294822,The Post,The Post,2017,116.0,"Biography,Drama,History",7.2,108017.0,The Post,Fox,81900000.0,97900000,2017.0,9.0,"Dec 22, 2017",The Post,"$50,000,000","$81,903,458","$179,748,880"
